sample_id,municipality_code,prefecture,municipality_name,layer,population_category,region_block,official_site_url,top_page_url,contact_page_url,service_page_url,hub_page_url,article_page_url,selection_reason,notes
S0217,302066,和歌山県,田辺市,municipality,C,kinki,https://www.city.tanabe.lg.jp,https://www.city.tanabe.lg.jp/,https://www.city.tanabe.lg.jp/soshiki/,https://www.city.tanabe.lg.jp/shimin/jidou_teate.html,https://www.city.tanabe.lg.jp/kurashi/,https://www.city.tanabe.lg.jp/kouhou/,regional_balance,custom; 9cat; GA(UA-10955397-1); Flexslider; 文字サイズ; FB
S0218,242098,三重県,尾鷲市,municipality,D,kinki,https://www.city.owase.lg.jp,https://www.city.owase.lg.jp/,https://www.city.owase.lg.jp/soshiki/,https://www.city.owase.lg.jp/owasewanpaku/0000004368.html,https://www.city.owase.lg.jp/kurashi/,https://www.city.owase.lg.jp/shisei/koho/,rural_representative,custom(cmsfiles); 8cat; GA(UA-52496755-1)+G-N21N4CLJS5; Google_Translate; 反転+文字サイズ; SNS=FB+IG+LINE+X+YT
S0219,264636,京都府,伊根町,municipality,D,kinki,https://www.town.ine.kyoto.jp,https://www.town.ine.kyoto.jp/,https://www.town.ine.kyoto.jp/soshiki/,https://www.town.ine.kyoto.jp/kosodate/index.html,https://www.town.ine.kyoto.jp/kurashi/,https://www.town.ine.kyoto.jp/chosei/koho/,rural_representative,SMART CMS(api3rd); 8cat; GTM(GTM-WGG3D2P); 日本で最も美しい村; SNS=IG+FB+X+YT
S0220,272329,大阪府,千早赤阪村,municipality,D,kinki,https://www.vill.chihayaakasaka.osaka.jp,https://www.vill.chihayaakasaka.osaka.jp/,https://www.vill.chihayaakasaka.osaka.jp/soshiki/,https://www.vill.chihayaakasaka.osaka.jp/kakuka/minsei/kodomo/5_1/3/781.html,https://www.vill.chihayaakasaka.osaka.jp/kurashi/,https://www.vill.chihayaakasaka.osaka.jp/chosei/koho/,rural_representative,SMART CMS; 6cat; J-ALERT; むらぷりアプリ; 大阪唯一の村
S0221,282286,兵庫県,淡路市,municipality,D,kinki,https://www.city.awaji.lg.jp,https://www.city.awaji.lg.jp/,https://www.city.awaji.lg.jp/soshiki/,https://www.city.awaji.lg.jp/soshiki/kosodate/24380.html,https://www.city.awaji.lg.jp/life/,https://www.city.awaji.lg.jp/shisei/koho/,island_municipality,custom; 4cat; GA(G-1F6QNM1KNS+UA-28432533-1); Google_CSE; ReadSpeaker; 背景色+文字サイズ
S0222,294250,奈良県,十津川村,municipality,D,kinki,https://www.vill.totsukawa.lg.jp,https://www.vill.totsukawa.lg.jp/,https://www.vill.totsukawa.lg.jp/administration/,https://www.vill.totsukawa.lg.jp/life/child/kosodate/,https://www.vill.totsukawa.lg.jp/life/,https://www.vill.totsukawa.lg.jp/administration/gyousei/,rural_representative,custom; 5cat; GTM(GTM-NKLMMJK); Google_Translate; 背景色+文字サイズ; SNS=X+FB+IG+YT
S0223,294411,奈良県,野迫川村,municipality,D,kinki,https://www.vill.nosegawa.nara.jp,https://www.vill.nosegawa.nara.jp/,https://www.vill.nosegawa.nara.jp/soshiki/,https://www.vill.nosegawa.nara.jp/top/life/education/263.html,https://www.vill.nosegawa.nara.jp/top/life/,https://www.vill.nosegawa.nara.jp/top/chosei/,rural_representative,SMART CMS(lg-api); 7cat; 背景色+文字サイズ; 雲海情報; SNS=FB+X+IG
S0224,304271,和歌山県,北山村,municipality,D,kinki,https://www.vill.kitayama.wakayama.jp,https://www.vill.kitayama.wakayama.jp/,https://www.vill.kitayama.wakayama.jp/jumin/,https://www.vill.kitayama.wakayama.jp/jumin/2019-0104-1616-16.html,https://www.vill.kitayama.wakayama.jp/jumin/,https://www.vill.kitayama.wakayama.jp/about/,rural_representative,custom; 6cat; GA(UA-114690013-1); Google_CSE; FlexSlider; 背景色+文字サイズ(小中大); LINE+note
S0225,304247,和歌山県,古座川町,municipality,D,kinki,https://www.town.kozagawa.wakayama.jp,https://www.town.kozagawa.wakayama.jp/,,,,,rural_representative,ECONNREFUSED; サイト接続不可
S0031,310000,鳥取県,鳥取県,prefecture,unknown,chugoku,https://www.pref.tottori.lg.jp,https://www.pref.tottori.lg.jp/,https://www.pref.tottori.lg.jp/soshiki/,https://www.pref.tottori.lg.jp/kosodate/jidouteate/,https://www.pref.tottori.lg.jp/kurashi/,https://www.pref.tottori.lg.jp/kouhou/,prefecture_site,custom; 5cat; GA+ReadSpeaker; font_size+背景色
S0032,320005,島根県,島根県,prefecture,unknown,chugoku,https://www.pref.shimane.lg.jp,https://www.pref.shimane.lg.jp/,https://www.pref.shimane.lg.jp/soshiki/,https://www.pref.shimane.lg.jp/education/child/kosodate/jidouteate/,https://www.pref.shimane.lg.jp/life/,https://www.pref.shimane.lg.jp/admin/seisaku/koho/,prefecture_site,custom; 8cat; GTM(GTM-K8T7BV9); 10言語
S0033,330001,岡山県,岡山県,prefecture,unknown,chugoku,https://www.pref.okayama.jp,https://www.pref.okayama.jp/,https://www.pref.okayama.jp/soshiki/,https://www.pref.okayama.jp/page/detail-4804.html,https://www.pref.okayama.jp/life/1/,https://www.pref.okayama.jp/site/koucho/,prefecture_site,custom; 5cat; GA+Google_Translate; Slick
S0034,340006,広島県,広島県,prefecture,unknown,chugoku,https://www.pref.hiroshima.lg.jp,https://www.pref.hiroshima.lg.jp/,https://www.pref.hiroshima.lg.jp/soshiki/,https://www.pref.hiroshima.lg.jp/soshiki/62/jidouteate.html,https://www.pref.hiroshima.lg.jp/life/1/,https://www.pref.hiroshima.lg.jp/site/kouhou/,prefecture_site,custom; 6cat; GTM(GTM-THP29RB); ReadSpeaker; Google_CSE
S0035,350001,山口県,山口県,prefecture,unknown,chugoku,https://www.pref.yamaguchi.lg.jp,https://www.pref.yamaguchi.lg.jp/,https://www.pref.yamaguchi.lg.jp/soshiki/,https://www.pref.yamaguchi.lg.jp/cms/a13300/jidouteate/jidouteate.html,https://www.pref.yamaguchi.lg.jp/life/1/,https://www.pref.yamaguchi.lg.jp/cms/a11000/kouhou/index.html,prefecture_site,custom; 6cat; GTM(GTM-KV3XMSKL); Google_CSE; chatbot
S0226,331007,岡山県,岡山市,municipality,A,chugoku,https://www.city.okayama.jp,https://www.city.okayama.jp/,https://www.city.okayama.jp/soshiki/,https://www.city.okayama.jp/kurashi/0000006418.html,https://www.city.okayama.jp/kurashi/,https://www.city.okayama.jp/shisei/0000005217.html,designated_city,custom; 6cat; GTM(GTM-KJL8MMM); ZoomSight; 11言語
S0227,341002,広島県,広島市,municipality,A,chugoku,https://www.city.hiroshima.lg.jp,https://www.city.hiroshima.lg.jp/,https://www.city.hiroshima.lg.jp/soshiki/,https://www.city.hiroshima.lg.jp/soshiki/100/jidouteate.html,https://www.city.hiroshima.lg.jp/kurashi/,https://www.city.hiroshima.lg.jp/shisei/koho/,designated_city,FI.jQuery; 7cat; GA(G-NYMN5G4F6T); j-server翻訳; Kuzen chatbot
S0228,312011,鳥取県,鳥取市,municipality,B,chugoku,https://www.city.tottori.lg.jp,https://www.city.tottori.lg.jp/,https://www.city.tottori.lg.jp/www/genre/1000000000535/index.html,https://www.city.tottori.lg.jp/www/contents/1305080362829/index.html,https://www.city.tottori.lg.jp/www/genre/1000000000001/index.html,https://www.city.tottori.lg.jp/www/genre/1000000000022/index.html,core_city,custom; 8cat; GA(G-D6P5ZTZTEW+UA-151141395-1); ReadSpeaker+ルビ振り+font_size+背景色(4色); SNS=YT+LINE
S0229,322016,島根県,松江市,municipality,B,chugoku,https://www.city.matsue.shimane.jp,https://www1.city.matsue.shimane.jp/,https://www1.city.matsue.shimane.jp/soshiki/,https://www1.city.matsue.shimane.jp/kyouiku/kosodate/teate/jidoufuyouteate.html,https://www1.city.matsue.shimane.jp/kurashi/,https://www1.city.matsue.shimane.jp/shisei/koho/,core_city,ECONNREFUSED(main domain); www1サブドメインで運用
S0230,332020,岡山県,倉敷市,municipality,B,chugoku,https://www.city.kurashiki.okayama.jp,https://www.city.kurashiki.okayama.jp/,https://www.city.kurashiki.okayama.jp/dd.aspx?menuid=1087,https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1004160/1013527.html,https://www.city.kurashiki.okayama.jp/kurashi/,https://www.city.kurashiki.okayama.jp/shisei/koho/,core_city,FI系CMS(FI.jQuery); 8cat; GA(G-XEYZ4S3PMH); font_size+色; SNS=LINE+IG+FB+X+YT+App
S0231,342076,広島県,福山市,municipality,B,chugoku,https://www.city.fukuyama.hiroshima.jp,https://www.city.fukuyama.hiroshima.jp/,https://www.city.fukuyama.hiroshima.jp/soshiki/,https://www.city.fukuyama.hiroshima.jp/site/kosodate/413.html,https://www.city.fukuyama.hiroshima.jp/kurashi/,https://www.city.fukuyama.hiroshima.jp/shisei/koho/,core_city,custom; 3cat; GA(G-4JFD47ZEWM+UA-46956346-1); font_size+背景色(3色)+音声読み上げ+やさしい日本語
S0232,342025,広島県,呉市,municipality,B,chugoku,https://www.city.kure.lg.jp,https://www.city.kure.lg.jp/,https://www.city.kure.lg.jp/soshiki/,https://www.city.kure.lg.jp/soshiki/60/kosodateonline20210401.html,https://www.city.kure.lg.jp/kurashi/,https://www.city.kure.lg.jp/shisei/koho/,core_city,custom; 4cat; GTM(GTM-P6L7JCJ7); font_size+背景色(白黒青)+やさしい日本語; Google_CSE
S0233,352012,山口県,下関市,municipality,B,chugoku,https://www.city.shimonoseki.lg.jp,https://www.city.shimonoseki.lg.jp/,https://www.city.shimonoseki.lg.jp/soshiki/,https://www.city.shimonoseki.lg.jp/soshiki/46/1634.html,https://www.city.shimonoseki.lg.jp/life/,https://www.city.shimonoseki.lg.jp/shisei/koho/,core_city,custom; 6cat; GA(G-M8GX8S4CLS+UA-221093085-2); font_size+背景色+多言語; SNS=FB+X+IG+LINE
S0235,312029,鳥取県,米子市,municipality,C,chugoku,https://www.city.yonago.lg.jp,https://www.city.yonago.lg.jp/,https://www.city.yonago.lg.jp/soshiki/,https://www.city.yonago.lg.jp/12054.htm,https://www.city.yonago.lg.jp/genre1/,https://www.city.yonago.lg.jp/genre2/,regional_balance,i-site CMS; 7cat; GA(G-NYRQ7QT6J2+UA-21792388-1); ふりがな+音声読み上げ+font_size+色; Google_CSE+FAQ; SNS=FB+IG+X+YT+LINE
S0236,322032,島根県,出雲市,municipality,C,chugoku,https://www.city.izumo.shimane.jp,https://www.city.izumo.shimane.jp/,https://www.city.izumo.shimane.jp/www/genre/1000000000535/index.html,https://www.city.izumo.shimane.jp/www/contents/1472444471893/index.html,https://www.city.izumo.shimane.jp/www/genre/1000000000001/index.html,https://www.city.izumo.shimane.jp/www/genre/1000000000022/index.html,regional_balance,custom; 4cat; GTM(GTM-KS6R7MV); font_size+背景色(白黒青)+ふりがな; keyword; 多言語(英葡中韓)
S0237,332038,岡山県,津山市,municipality,C,chugoku,https://www.city.tsuyama.lg.jp,https://www.city.tsuyama.lg.jp/,https://www.city.tsuyama.lg.jp/soshiki/,https://www.city.tsuyama.lg.jp/life/index2.php?id=653,https://www.city.tsuyama.lg.jp/life/,https://www.city.tsuyama.lg.jp/shisei/koho/,regional_balance,custom(/article?articleId=); GA(G-9ND068Y294); UserLocalチャットボット
S0239,342050,広島県,尾道市,municipality,C,chugoku,https://www.city.onomichi.hiroshima.jp,https://www.city.onomichi.hiroshima.jp/,https://www.city.onomichi.hiroshima.jp/soshiki/,https://www.city.onomichi.hiroshima.jp/site/onohug/2006.html,https://www.city.onomichi.hiroshima.jp/kurashi/,https://www.city.onomichi.hiroshima.jp/shisei/koho/,regional_balance,custom; 7cat; GA(G-29T7ZY516W+UA-60138278-1); KanaboVoice読み上げ+ふりがな+font_size+背景色(白黒青); keyword+ページID; SNS=IG+LINE
S0240,352152,山口県,周南市,municipality,C,chugoku,https://www.city.shunan.lg.jp,https://www.city.shunan.lg.jp/,https://www.city.shunan.lg.jp/soshiki/,https://www.city.shunan.lg.jp/site/kodomosien/2723.html,https://www.city.shunan.lg.jp/kurashi/,https://www.city.shunan.lg.jp/shisei/koho/,regional_balance,custom; 8cat; GA(G-JHD69S0DJY+UA-68530772-1); ReadSpeaker+font_size+背景色(白黒青); Google_CSE; SNS=YT+FB
S0241,352063,山口県,防府市,municipality,C,chugoku,https://www.city.hofu.yamaguchi.jp,https://www.city.hofu.yamaguchi.jp/,https://www.city.hofu.yamaguchi.jp/soshiki/,https://www.city.hofu.yamaguchi.jp/soshiki/19/jidoteate-5030104.html,https://www.city.hofu.yamaguchi.jp/life/,https://www.city.hofu.yamaguchi.jp/shisei/koho/,regional_balance,custom(SSI); 8cat; GA(G-ZKZ7M150PN+UA-15131772-1); font_size+背景色(白黒青); keyword; SNS=IG+FB+LINE
S0242,325287,島根県,隠岐の島町,municipality,D,chugoku,https://www.town.okinoshima.shimane.jp,https://www.town.okinoshima.shimane.jp/,https://www.town.okinoshima.shimane.jp/www/genre/1000000000535/index.html,https://www.town.okinoshima.shimane.jp/www/genre/1000100000086/index.html,https://www.town.okinoshima.shimane.jp/www/genre/1000000000001/index.html,https://www.town.okinoshima.shimane.jp/www/genre/1000000000022/index.html,island_municipality,custom(bxSlider); 4cat; GA(G-TWC9WGV246); font_size(標準大特大)+背景色(標準青黄黒); Google_CSE; 多言語(英中韓)
S0243,323438,島根県,奥出雲町,municipality,D,chugoku,https://www.town.okuizumo.shimane.jp,https://www.town.okuizumo.shimane.jp/,https://www.town.okuizumo.shimane.jp/www/genre/1000000000535/index.html,https://www.town.okuizumo.shimane.jp/www/contents/1001000000420/index.html,https://www.town.okuizumo.shimane.jp/www/genre/1000000000001/index.html,https://www.town.okuizumo.shimane.jp/www/genre/1000000000022/index.html,rural_representative,custom(bxSlider); 6cat; GA(G-ZD5HWDG2N0+UA-137254118-1); font_size+コントラスト; keyword; SNS=LINE+IG+FB+YT
S0244,335860,岡山県,新庄村,municipality,D,chugoku,https://www.vill.shinjo.okayama.jp,http://www.vill.shinjo.okayama.jp/,http://www.vill.shinjo.okayama.jp/index.php?id=87,http://www.vill.shinjo.okayama.jp/index.php?id=61,http://www.vill.shinjo.okayama.jp/index.php?id=1,http://www.vill.shinjo.okayama.jp/index.php?id=140,rural_representative,ECONNREFUSED(HTTPS); HTTP運用; custom(index.php?id=); 日本で最もうつくしい村
S0245,345458,広島県,神石高原町,municipality,D,chugoku,https://www.jinsekikogen.jp,https://www.jinsekigun.jp/,https://www.jinsekigun.jp/town/formation/,https://www.jinsekigun.jp/town/2/teate/,https://www.jinsekigun.jp/town/2/,https://www.jinsekigun.jp/town/formation/kosodate/,rural_representative,custom; 6cat; GA(G-30BV1BR5J0); JS必須注意; carousel; SNS=FB+IG+X
S0246,355020,山口県,阿武町,municipality,D,chugoku,https://www.town.abu.lg.jp,https://www.town.abu.lg.jp/,https://www.town.abu.lg.jp/guide/,http://www.town.abu.lg.jp/guide/zidouhuyouteatenosikyuu/,https://www.town.abu.lg.jp/guide/,https://www.town.abu.lg.jp/,rural_representative,WordPress 6.5.7; GA(UA-102206941-1); carousel(13+banners); SNS=FB+IG+X
S0247,324485,島根県,美郷町,municipality,D,chugoku,https://www.town.shimane-misato.lg.jp,https://www.town.shimane-misato.lg.jp/,https://www.town.shimane-misato.lg.jp/personaldata/,https://www.town.shimane-misato.lg.jp/,https://www.town.shimane-misato.lg.jp/,https://www.town.shimane-misato.lg.jp/,rural_representative,WordPress; 5cat; GA(UA-149161372-1); SNS=FB+X+IG+LINE+YT+note
S0036,360007,徳島県,徳島県,prefecture,unknown,shikoku,https://www.pref.tokushima.lg.jp,https://www.pref.tokushima.lg.jp/,https://www.pref.tokushima.lg.jp/kenseijoho/soshiki/,https://www.pref.tokushima.lg.jp/ippannokata/kenko/kosodateshien/5019160,https://www.pref.tokushima.lg.jp/ippannokata/,https://www.pref.tokushima.lg.jp/kenseijoho/koho/,prefecture_site,custom(cms.smartphone.dispatch); 5cat; GA(G-5BGLEP1Y54); font_size+背景色+音声読み上げ+やさしいブラウザ; SNS=X+FB+IG+LINE+YT
S0037,370002,香川県,香川県,prefecture,unknown,shikoku,https://www.pref.kagawa.lg.jp,https://www.pref.kagawa.lg.jp/,https://www.pref.kagawa.lg.jp/soshiki/,https://www.pref.kagawa.lg.jp/kosodate/jidoteate/index.html,https://www.pref.kagawa.lg.jp/kurashi/,https://www.pref.kagawa.lg.jp/kensei/koho/,prefecture_site,custom(PHP); 8cat; Google_CSE(005536401459581501717); ReadSpeaker+font_size+色; SNS=X+FB+YT+IG
S0038,380008,愛媛県,愛媛県,prefecture,unknown,shikoku,https://www.pref.ehime.jp,https://www.pref.ehime.jp/,https://www.pref.ehime.jp/soshiki/,https://www.pref.ehime.jp/page/7088.html,https://www.pref.ehime.jp/kurashi/,https://www.pref.ehime.jp/kensei/koho/,prefecture_site,custom; 7cat; GTM(GTM-PHQ65GK); ReadSpeaker+font_size+背景色(白黒青)+keyword+ページID
S0039,390003,高知県,高知県,prefecture,unknown,shikoku,https://www.pref.kochi.lg.jp,https://www.pref.kochi.lg.jp/,https://www.pref.kochi.lg.jp/soshiki/,https://www.pref.kochi.lg.jp/doc/2023042800085/,https://www.pref.kochi.lg.jp/kurashi/,https://www.pref.kochi.lg.jp/kensei/koho/,prefecture_site,Joruri CMS; 5cat; GTM(GTM-5NG5289P)+GA(G-ZM8092CNSK); 音声読み上げ+ふりがな(ひらがな/ローマ字)+背景色(4色)+font_size+Google翻訳; SNS=FB+X+TikTok+LINE+YT
S0248,362018,徳島県,徳島市,municipality,B,shikoku,https://www.city.tokushima.tokushima.jp,https://www.city.tokushima.tokushima.jp/,https://www.city.tokushima.tokushima.jp/soshiki/,https://www.city.tokushima.tokushima.jp/kosodate/ikuji/jidoteate/jite_seido.html,https://www.city.tokushima.tokushima.jp/kurashi/,https://www.city.tokushima.tokushima.jp/shisei/koho/,core_city,custom(cms.smartphone.dispatch+bxSlider); 5cat; 音声読み上げ+文字拡大+多言語; webalert防災
S0249,372013,香川県,高松市,municipality,B,shikoku,https://www.city.takamatsu.kagawa.jp,https://www.city.takamatsu.kagawa.jp/,https://www.city.takamatsu.kagawa.jp/soshiki/,https://www.city.takamatsu.kagawa.jp/kurashi/kosodate/hitorioya/kosodate/jidoteate.html,https://www.city.takamatsu.kagawa.jp/kurashi/,https://www.city.takamatsu.kagawa.jp/shisei/koho/,core_city,custom; 3cat; 音声読み上げ+文字拡大+多言語; keyword; 能登半島地震情報
S0251,392014,高知県,高知市,municipality,B,shikoku,https://www.city.kochi.kochi.jp,https://www.city.kochi.kochi.jp/,https://www.city.kochi.kochi.jp/soshiki/,https://www.city.kochi.kochi.jp/soshiki/33/jidou-teate2013.html,https://www.city.kochi.kochi.jp/life/,https://www.city.kochi.kochi.jp/shisei/koho/,core_city,custom; 4cat; GA(UA-6356906-1+GA-DNFVXTGZD2); Google_CSE
S0253,382035,愛媛県,新居浜市,municipality,C,shikoku,https://www.city.niihama.lg.jp,https://www.city.niihama.lg.jp/,https://www.city.niihama.lg.jp/soshiki/,https://www.city.niihama.lg.jp/soshiki/kosodate/jidouteate.html,https://www.city.niihama.lg.jp/life/,https://www.city.niihama.lg.jp/shisei/koho/,regional_balance,custom; 6cat; GA(G-SFYF3CDEF3); ReadSpeaker+font_size+背景色(白黒青)+ふりがな(KanaboWeb); SNS=X+FB+LINE+YT+IG; chatbot
S0254,372021,香川県,丸亀市,municipality,C,shikoku,https://www.city.marugame.lg.jp,https://www.city.marugame.lg.jp/,https://www.city.marugame.lg.jp/soshiki/,https://www.city.marugame.lg.jp/site/life-stage/27997.html,https://www.city.marugame.lg.jp/life/,https://www.city.marugame.lg.jp/shisei/koho/,regional_balance,custom; 6cat; UA(UA-68310240-1)+GA(G-FLCHM5KJVG); Google_CSE; ReadSpeaker+font_size+背景色(白黒青); chatbot(UserLocal); SNS=YT+IG+FB+LINE; slick
S0255,372030,香川県,坂出市,municipality,C,shikoku,https://www.city.sakaide.lg.jp,https://www.city.sakaide.lg.jp/,https://www.city.sakaide.lg.jp/soshiki/,https://www.city.sakaide.lg.jp/site/kosodate/jidouteate.html,https://www.city.sakaide.lg.jp/life/,https://www.city.sakaide.lg.jp/shisei/koho/,regional_balance,custom; 5cat; GA(G-JDTYNS7MW1); Google_CSE; ReadSpeaker+font_size+背景色(白黒青); SNS=LINE+X+YT+FB; carousel; 防災多言語動画
S0256,362026,徳島県,鳴門市,municipality,C,shikoku,https://www.city.naruto.tokushima.jp,https://www.city.naruto.tokushima.jp/,https://www.city.naruto.tokushima.jp/kurashi/madoguchi/tel/index.html,https://www.city.naruto.tokushima.jp/kurashi/kodomo/kosodate/jidouteate/index.html,https://www.city.naruto.tokushima.jp/kurashi/,https://www.city.naruto.tokushima.jp/shisei/koho/,regional_balance,Joruri CMS; 4cat; GA(G-S3WBHFBBT3); Google_CSE; SNS=FB+X+IG+YT; 背景画像ランダム
S0257,392081,高知県,南国市,municipality,D,shikoku,https://www.city.nankoku.lg.jp,https://www.city.nankoku.lg.jp/,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=2520,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=7328,https://www.city.nankoku.lg.jp/life/,https://www.city.nankoku.lg.jp/shisei/koho/,rural_representative,custom(PHP+gettopics); 6cat; GA(G-FD9CC63MT9); font_size+背景色(白黒青); SNS=LINE+FB+X+IG; carousel(6slides); Google翻訳(英中韓)
S0258,392103,高知県,四万十市,municipality,D,shikoku,https://www.city.shimanto.lg.jp,https://www.city.shimanto.lg.jp/,https://www.city.shimanto.lg.jp/form/detail.php?sec_sec1=3&inq=03,https://www.city.shimanto.lg.jp/site/kosodate/1071.html,https://www.city.shimanto.lg.jp/life/,https://www.city.shimanto.lg.jp/shisei/koho/,rural_representative,custom(/ssi/css/); 5cat; GA(G-138DYLFMJJ); Google_CSE; font_size+背景色(白黒青); chatbot(UserLocal); SNS=LINE+IG+FB; slick; FAQ
S0259,362085,徳島県,三好市,municipality,D,shikoku,https://www.miyoshi.i-tokushima.jp,https://www.miyoshi.i-tokushima.jp/,https://www.miyoshi.i-tokushima.jp/inquiry/,https://www.miyoshi.i-tokushima.jp/docs/5048.html,https://www.miyoshi.i-tokushima.jp/,https://www.miyoshi.i-tokushima.jp/,rural_representative,i-tokushima CMS; 4cat; UA(UA-11688600-3); font_size+背景色(白青黒)+読み上げ+ふりがな; SNS=FB+IG+X; carousel; Google翻訳(英中韓繁)
S0260,383562,愛媛県,上島町,municipality,D,shikoku,https://www.town.kamijima.lg.jp,https://www.town.kamijima.lg.jp/,https://www.town.kamijima.lg.jp/ques/questionnaire.php?openid=3,https://www.town.kamijima.lg.jp/soshiki/5/109.html,https://www.town.kamijima.lg.jp/life/,https://www.town.kamijima.lg.jp/shisei/koho/,island_municipality,custom; 5cat; GA(G-MX3TPV90SJ); Google_CSE; font_size+背景色(白黒青); SNS=IG+X; slick; FAQ; 多言語; 離島
S0261,373249,香川県,直島町,municipality,D,shikoku,https://www.town.naoshima.lg.jp,https://www.town.naoshima.lg.jp/,https://www.town.naoshima.lg.jp/aboutweb/otoiawase.html,https://www.town.naoshima.lg.jp/tetsuduki/kosodate/jidoteate.html,https://www.town.naoshima.lg.jp/tetsuduki/,https://www.town.naoshima.lg.jp/oshirase/,island_municipality,custom; 6cat; keyword; 緊急情報(48H); 多言語; 離島・現代アート
S0262,393444,高知県,大豊町,municipality,D,shikoku,https://www.town.otoyo.kochi.jp,https://www.town.otoyo.kochi.jp/,https://www.town.otoyo.kochi.jp/shisetsuinfo/,https://www.town.otoyo.kochi.jp/life/detail.php?hdnKey=1066,https://www.town.otoyo.kochi.jp/life/,https://www.town.otoyo.kochi.jp/,rural_representative,custom(PHP); 3cat; GA(G-X3XD30BK1G)+UA(UA-28401614-1); carousel(7img); 過疎地域
S0263,393061,高知県,馬路村,municipality,D,shikoku,https://vill.umaji.lg.jp,https://vill.umaji.lg.jp/,https://vill.umaji.lg.jp/contact/,https://vill.umaji.lg.jp/info/category/,https://vill.umaji.lg.jp/info/category/,https://vill.umaji.lg.jp/,rural_representative,WordPress; 5cat; GA(GT-T9H4L4L); font_size+背景色(白黒青)+音声読み上げ+アニメ停止; keyword; 過疎(人口754)
S0040,400009,福岡県,福岡県,prefecture,unknown,kyushu_okinawa,https://www.pref.fukuoka.lg.jp,https://www.pref.fukuoka.lg.jp/,https://www.pref.fukuoka.lg.jp/contents/soudanmadogutiitiran01.html,https://www.pref.fukuoka.lg.jp/contents/jidoufuyouteate-23-1.html,https://www.pref.fukuoka.lg.jp/life/,https://www.pref.fukuoka.lg.jp/kensei/koho/,prefecture_site,custom; 11cat; GA(G-QEL9CK9BQ2)+UA(UA-3616062-1); font_size+背景色(白黒青)+音声読み上げ+やさしい日本語; chatbot; SNS=X+LINE; 多言語
S0041,410004,佐賀県,佐賀県,prefecture,unknown,kyushu_okinawa,https://www.pref.saga.lg.jp,https://www.pref.saga.lg.jp/,https://www.pref.saga.lg.jp/kiji00336883/index.html,https://www.pref.saga.lg.jp/kiji003654/index.html,https://www.pref.saga.lg.jp/list00507.html,https://www.pref.saga.lg.jp/kensei/koho/,prefecture_site,custom; 6cat; GTM(GTM-TV22SFD)+GA(G-6X8CLXQLYW)+UA(UA-79911862-1); font_size+背景色(青黒白); bxSlider; SNS=LINE+X+FB; 多言語(5言語:英中繁韓日); 電話リレーサービス
S0042,420000,長崎県,長崎県,prefecture,unknown,kyushu_okinawa,https://www.pref.nagasaki.jp,https://www.pref.nagasaki.jp/,https://www.pref.nagasaki.jp/sodan/,https://www.pref.nagasaki.jp/object/tetsuduki-shinsei/tetsuduki-shinseikankei/657918.html,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/,https://www.pref.nagasaki.jp/kensei/koho/,prefecture_site,custom(PHP+jQuery); 8cat; custom_tracking(access_log.php); font_size+背景色(白黒青); carousel(再生停止); SNS=X+FB+IG+YT+LINE; 多言語
S0043,430005,熊本県,熊本県,prefecture,unknown,kyushu_okinawa,https://www.pref.kumamoto.jp,https://www.pref.kumamoto.jp/,https://www.pref.kumamoto.jp/soshiki/,https://www.pref.kumamoto.jp/soshiki/36/76224.html,https://www.pref.kumamoto.jp/life/,https://www.pref.kumamoto.jp/kensei/koho/,prefecture_site,custom; 6cat; GTM(GTM-MHNSL4B); ReadSpeaker+font_size+背景色(白黒青); keyword+pageNo; 多言語(6言語:英中繁韓仏越)
S0044,440001,大分県,大分県,prefecture,unknown,kyushu_okinawa,https://www.pref.oita.jp,https://www.pref.oita.jp/,https://www.pref.oita.jp/soshiki/10400/soudanmadoguchi.html,https://www.pref.oita.jp/soshiki/12470/zidouteate.html,https://www.pref.oita.jp/site/,https://www.pref.oita.jp/kensei/koho/,prefecture_site,custom; 6cat; GTM(GTM-PNHQZDN); font_size+背景色(白黒青)+読み上げ+ルビふり; carousel; keyword+pageNo; 多言語
S0045,450006,宮崎県,宮崎県,prefecture,unknown,kyushu_okinawa,https://www.pref.miyazaki.lg.jp,https://www.pref.miyazaki.lg.jp/,https://www.pref.miyazaki.lg.jp/kohosenryaku/kense/koho/index-07.html,https://www.pref.miyazaki.lg.jp/kodomo-seisaku/kyoikukosodate/kodomo/page00108.html,https://www.pref.miyazaki.lg.jp/kurashi/,https://www.pref.miyazaki.lg.jp/kensei/koho/,prefecture_site,custom; 6cat; font_size(拡大標準縮小)+背景色(標準青黄黒); keyword; 緊急情報; SNS=FB+X+YT+IG+LINE+Blog; 多言語
